sdate,stime,edate,etime,prog,duration,finished,emonth,id,qscore,dob,resident,zipcode,race,ethnicity,gender,income,education,degree,tws,course,coursetime,selftitle,biotime,activity,activit_yfill,oth_activity,affiliate,affiliat_efill,oth_affiliate,contact,field,collect,handle,state,ppe,ppetime,counties,license,pigs,bruce,cwd,flual,flu,covid,covidspill,rabiesal,rabies,turkey,cwdal,bats,ppereq,ehd,darwin,popred,popplan,survey,vaccine,preval,diverse,conseq,climate,edreq,info,handson,access,source,sourc_efill,oth_source,interest,freeinfo,freeinf_ofill,oth_freeinfo,topics,topic_sfill,oth_topics,qsncs,age,age_bin,race_bin,gender_bin,income_bin,education_bin,degree_bin,tws_bin,pigscorr,brucecorr,cwdcorr,flualcorr,flucorr,covidcorr,covidspillcorr,rabiesalcorr,rabiescorr,turkeycorr,pigscert,brucecert,cwdcert,flualcert,flucert,covidcert,covidspillcert,rabiesalcert,rabiescert,turkeycert,cwdal_num,bats_num,ppereq_num,ehd_num,darwin_num,popred_num,popplan_num,survey_num,vaccine_num,preval_num,diverse_num,conseq_num,climate_num,popred_rev,popplan_rev,darwin_rev,ehd_rev,cwdal_rev,bats_rev,ppereq_rev,survey_rev,vaccine_rev,preval_rev,diverse_rev,conseq_rev,climate_rev,cwdal_cat,bats_cat,ppereq_cat,ehd_cat,darwin_cat,popred_cat,popplan_cat,survey_cat,vaccine_cat,preval_cat,diverse_cat,conseq_cat,climate_cat,contact_bin,field_bin,collect_bin,state_bin,ppe_bin,practice_score,edreq_num,info_num,handson_num,interest_score
5/16/2024,7:31:00 AM,5/16/2024,7:39:00 AM,100,464,TRUE,5,R_5vUOqdqZTjixIsh,0.800000012,1961,Yes,36013,White,No,Male,"$90,001-100,000",Graduate or Professional School,Yes,Yes,Yes,>10 years,Yes,>20 years,Consulting,Consulting,,Private Industry,Private Industry,,Daily,80,No,No,,,,"Autauga,Barbour,Bullock,Coosa,Crenshaw,Dallas,Elmore,Lowndes,Macon,Montgomery,Talladega,Wilcox",Yes,TRUE,I don't know,FALSE,TRUE,FALSE,TRUE,I don't know,TRUE,Bites,I don't know,Agree,Agree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Yes,"State Wildlife Agency,Academic Publications,Conferences","State Wildlife Agency,Academic Publications,Conferences",,Yes,One day virtual conference,One day virtual conference,,"Rabies,Influenza,Leptospirosis,Vector borne diseases,CWD","Rabies,Influenza,Leptospirosis,Vector borne diseases,CWD",,,63,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,4,4,2,1,2,1,2,4,4,4,4,2,2,5,4,4,5,4,4,2,4,4,4,4,2,2,Favorable,Favorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,Unfavorable,Unfavorable,1,1,0,NA,NA,NA,4,4,2,3.3333333333333335
5/15/2024,1:11:00 AM,5/15/2024,1:39:00 AM,100,1636,TRUE,5,R_5woeMehkzVMZ0L4,0.800000012,2000,Yes,36830,White,No,Female,"$0-20,000",Graduate or Professional School,Yes,No,No,,Yes,1-5 years,Research,Research,,Academic/Research Institution,Academic/Research Institution,,Rarely,20,No,No,,,,"Baldwin,Mobile",Yes,TRUE,I don't know,FALSE,I don't know,I don't know,I don't know,I don't know,I don't know,Bites,Field dress and consumption,Agree,Agree,Neutral,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,No,"State Wildlife Agency,Academic Publications,News Sources,Conferences","State Wildlife Agency,Academic Publications,News Sources,Conferences",,Yes,One day in-person conference,One day in-person conference,,"CWD,One Health","CWD,One Health",,,24,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,4,4,3,4,2,4,2,4,4,4,4,5,5,2,4,4,2,4,4,3,4,4,4,4,5,5,Favorable,Favorable,Neutral,Unfavorable,Favorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,1,1,0,NA,NA,NA,5,5,4,4.666666666666667
5/20/2024,4:19:00 AM,5/20/2024,4:26:00 AM,100,462,TRUE,5,R_606Lc2OH7KNI4Yt,1,1995,Yes,35057,White,No,Female,"$0-20,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,1-5 years,Land/Wildlife Management,Land/Wildlife Management,,Federal Government,Federal Government,,Monthly,30,No,No,,,,"Blount,Cullman,Winston",No,TRUE,FALSE,FALSE,TRUE,FALSE,I don't know,I don't know,TRUE,Bites,Incinerate,Strongly Disagree,Disagree,Neutral,Strongly Disagree,Disagree,Disagree,Neutral,Agree,Neutral,Agree,Strongly Agree,Disagree,Neutral,Strongly Agree,Agree,Agree,No,"Academic Publications,Social Media,Conferences","Academic Publications,Social Media,Conferences",,Yes,One day in-person conference,One day in-person conference,,"Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2",,,29,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,2,3,1,2,2,3,4,3,4,5,2,3,4,3,4,5,1,2,3,4,3,4,5,2,3,Unfavorable,Unfavorable,Neutral,Favorable,Favorable,Favorable,Neutral,Favorable,Neutral,Favorable,Favorable,Unfavorable,Neutral,1,1,0,NA,NA,NA,5,4,4,4.333333333333333
5/30/2024,12:12:00 PM,5/30/2024,12:18:00 PM,100,359,TRUE,5,R_60BJMdjafHR64LA,0.899999976,1973,Yes,36203,White,No,Male,"$100,001+",High school graduate/GED,No,No,Yes,>10 years,No,<1 year,Other,Other,,Other,Other,,Rarely,20,No,No,,,,Calhoun,Yes,FALSE,TRUE,TRUE,FALSE,I don't know,FALSE,FALSE,TRUE,I don't know,I don't know,Strongly Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,Strongly Agree,Neutral,Neutral,Neutral,Neutral,Neutral,No,I have Not looked for health information,I have Not looked for health information,,No,Year-long once a month virtual conference,Year-long once a month virtual conference,,One Health,One Health,,,51,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,3,3,3,3,3,3,3,2,5,3,3,3,3,3,3,5,3,3,3,3,2,5,3,3,Favorable,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Unfavorable,Favorable,Neutral,Neutral,1,1,0,NA,NA,NA,3,3,3,3
5/30/2024,5:44:00 AM,5/30/2024,5:49:00 AM,100,335,TRUE,5,R_6aH16Y8Y9FNE2PL,0.899999976,2003,Yes,35950,White,No,Male,"$0-20,000",Some College/AA or AS (2-year degree),No,No,Yes,<5 years,Yes,<1 year,Land/Wildlife Management,Land/Wildlife Management,,Federal Government,Federal Government,,Daily,30,No,No,,,,,No,TRUE,I don't know,FALSE,I don't know,FALSE,I don't know,TRUE,TRUE,Bites,Field dress and consumption,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Neutral,Agree,Neutral,Disagree,Disagree,Strongly Disagree,Agree,Agree,Agree,Disagree,Yes,"State Wildlife Agency,Conferences","State Wildlife Agency,Conferences",,Yes,One day virtual conference,One day virtual conference,,"Raccoon roundworm,SarsCoV2,One Health","Raccoon roundworm,SarsCoV2,One Health",,,21,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,2,2,2,2,2,1,3,4,3,2,2,1,4,5,3,4,4,2,2,2,4,3,2,2,1,4,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,Neutral,Favorable,Neutral,Unfavorable,Unfavorable,Unfavorable,Favorable,1,1,0,NA,NA,NA,4,4,2,3.3333333333333335
5/31/2024,2:52:00 AM,6/2/2024,4:07:00 AM,100,177267,TRUE,6,R_6DGYoINSFOpMXv3,0.899999976,2003,Yes,36832,White,No,Male,"$0-20,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,<1 year,Other,Student,Student,Other,Academic/Research Institution,Student,Weekly,60,No,No,,,,"Autauga,Elmore,Montgomery,Pike",Yes,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,I don't know,Bites,Bury,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Yes,"Friends/Family,State Wildlife Agency,Academic Publications","Friends/Family,State Wildlife Agency,Academic Publications",,Yes,"One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference",,"Rabies,Vector borne diseases,CWD","Rabies,Vector borne diseases,CWD",,,21,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,1,1,0,NA,NA,NA,3,3,3,3
5/20/2024,7:20:00 AM,5/20/2024,7:28:00 AM,100,508,TRUE,5,R_6dLKXzoGXULChs6,0.699999988,1992,Yes,36066,White,No,Female,"$50,001-60,000",Graduate or Professional School,Yes,No,No,,Yes,1-5 years,Consulting,Consulting,,State/Provincial Government,State/Provincial Government,,Daily,70,No,No,,,,"Autauga,Baldwin,Barbour,Bibb,Blount,Bullock,Butler,Calhoun,Chambers,Cherokee,Chilton,Choctaw,Clarke,Clay,Cleburne,Coffee,Colbert,Conecuh,Coosa,Covington,Crenshaw,Cullman,Dale,Dallas,DeKalb,Elmore,Escambia,Etowah,Fayette,Franklin,Geneva,Greene,Hale,Henry,Houston,Jackson,Jefferson,Lamar,Lauderdale,Lawrence,Lee,Limestone,Lowndes,Macon,Madison,Marengo,Marion,Marshall,Mobile,Monroe,Montgomery,Morgan,Perry,Pickens,Pike,Randolph,Russell,Saint Clair,Shelby,Sumter,Talladega,Tallapoosa,Tuscaloosa,Walker,Washington,Wilcox,Winston",No,TRUE,FALSE,TRUE,TRUE,FALSE,I don't know,TRUE,I don't know,Bites,Bury,Neutral,Disagree,Disagree,Strongly Disagree,Disagree,Agree,Neutral,Agree,Strongly Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Yes,"State Wildlife Agency,Social Media,News Sources,Conferences","State Wildlife Agency,Social Media,News Sources,Conferences",,Yes,"One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference",,"Rabies,Influenza,Vector borne diseases,SarsCoV2","Rabies,Influenza,Vector borne diseases,SarsCoV2",,,32,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,3,2,2,1,2,4,3,4,5,4,4,2,2,2,3,4,5,3,2,2,4,5,4,4,2,2,Neutral,Unfavorable,Unfavorable,Favorable,Favorable,Unfavorable,Neutral,Favorable,Favorable,Favorable,Favorable,Unfavorable,Unfavorable,1,1,0,NA,NA,NA,4,4,4,4
5/30/2024,10:00:00 AM,5/30/2024,10:05:00 AM,100,296,TRUE,5,R_6fixWsyJaJZbBLL,0.899999976,2004,Yes,36870,White,No,Female,"$100,001+",Some College/AA or AS (2-year degree),No,No,No,,Yes,<1 year,Research,Research,,Academic/Research Institution,Academic/Research Institution,,Weekly,20,No,No,,,,Lee,No,I don't know,FALSE,FALSE,TRUE,FALSE,I don't know,I don't know,TRUE,Bites,Field dress and consumption,Disagree,Neutral,Agree,Neutral,Disagree,Disagree,Neutral,Agree,Disagree,Neutral,Agree,Disagree,Agree,Agree,Agree,Disagree,Yes,"State Wildlife Agency,Academic Publications","State Wildlife Agency,Academic Publications",,Yes,"One day virtual conference,Year-long once a month virtual conference","One day virtual conference,Year-long once a month virtual conference",,"Rabies,Raccoon roundworm,CWD,SarsCoV2","Rabies,Raccoon roundworm,CWD,SarsCoV2",,,20,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,2,3,4,3,2,2,3,4,2,3,4,2,4,4,3,4,3,2,3,4,4,2,3,4,2,4,Unfavorable,Neutral,Favorable,Neutral,Favorable,Favorable,Neutral,Favorable,Unfavorable,Neutral,Favorable,Unfavorable,Favorable,1,1,0,NA,NA,NA,4,4,2,3.3333333333333335
6/2/2024,4:26:00 AM,6/2/2024,4:34:00 AM,100,457,TRUE,6,R_6Kd2eg9ycKUGdlP,1,2003,Yes,36201,White,No,Female,"$0-20,000",College Graduate/BA or BS (4-year degree),Yes,No,Yes,<5 years,Yes,<1 year,Land/Wildlife Management,Land/Wildlife Management,,Federal Government,Federal Government,,Rarely,70,No,No,,,,Calhoun,Yes,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Ignore,Neutral,Agree,Strongly Agree,Agree,Strongly Disagree,Neutral,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Disagree,Yes,"Friends/Family,State Wildlife Agency,Academic Publications,Conferences","Friends/Family,State Wildlife Agency,Academic Publications,Conferences",,Yes,One day in-person conference,One day in-person conference,,One Health,One Health,,,21,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,3,4,5,4,1,3,2,5,5,5,5,5,5,3,4,5,2,3,4,5,5,5,5,5,5,5,Neutral,Favorable,Favorable,Unfavorable,Favorable,Neutral,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,1,1,0,NA,NA,NA,5,3,2,3.3333333333333335
7/1/2024,11:17:00 AM,7/1/2024,11:29:00 AM,100,718,TRUE,7,R_6mwQZEGsVRD0Sep,1,1970,Yes,36830,White,No,Male,"$100,001+",Graduate or Professional School,Yes,No,No,,Yes,>20 years,Research,Research,,Academic/Research Institution,Academic/Research Institution,,Monthly,10,No,No,,,,"Barbour,Lee",No,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,I don't know,Disagree,Agree,Strongly Agree,Neutral,Disagree,Strongly Disagree,Neutral,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Agree,Disagree,Yes,"State Wildlife Agency,Academic Publications,News Sources,Conferences","State Wildlife Agency,Academic Publications,News Sources,Conferences",,Yes,One day in-person conference,One day in-person conference,,Vector borne diseases,Vector borne diseases,,,54,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,2,4,5,3,2,1,3,5,5,4,5,4,5,5,3,4,3,2,4,5,5,5,4,5,4,5,Unfavorable,Favorable,Favorable,Neutral,Favorable,Favorable,Neutral,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,1,1,0,NA,NA,NA,2,4,2,2.6666666666666665
5/20/2024,4:19:00 AM,5/20/2024,4:27:00 AM,100,466,TRUE,5,R_7eQKegJEVacn6EB,0.899999976,1968,Yes,36526,I prefer Not to answer,I prefer Not to answer,I prefer Not to answer,"$100,001+",Graduate or Professional School,Yes,Yes,No,,Yes,>20 years,Administration,Administration,,Federal Government,Federal Government,,Rarely,10,No,No,,,,"Baldwin,Mobile",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,I don't know,FALSE,TRUE,Bites,I don't know,Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Agree,Neutral,Neutral,Disagree,Disagree,Agree,Neutral,Agree,Strongly Disagree,No,"State Wildlife Agency,Academic Publications,News Sources,Conferences,I have Not looked for health information","State Wildlife Agency,Academic Publications,News Sources,Conferences,I have Not looked for health information",,Yes,One day virtual conference,One day virtual conference,,"Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2",,,56,1,NA,NA,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,2,1,2,2,2,2,3,4,3,3,2,2,4,4,3,4,4,2,1,2,4,3,3,2,2,4,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,Neutral,Favorable,Neutral,Neutral,Unfavorable,Unfavorable,Favorable,1,1,0,NA,NA,NA,3,4,1,2.6666666666666665
5/21/2024,12:05:00 PM,5/21/2024,1:34:00 AM,100,48502,TRUE,5,R_7gYt1tKKjLsOHHG,0.899999976,1996,Yes,35963,White,No,Female,"$50,001-60,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,1-5 years,Land/Wildlife Management,Land/Wildlife Management,,Nonprofit/Conservation Organization,Nonprofit/Conservation Organization,,Monthly,30,No,No,,,,"Blount,Clay,Cullman,DeKalb,Etowah,Jackson,Jefferson,Madison,Marshall,Morgan,Randolph,Saint Clair",No,TRUE,I don't know,FALSE,TRUE,FALSE,I don't know,I don't know,TRUE,Bites,I don't know,Strongly Disagree,Disagree,Disagree,Neutral,Disagree,Disagree,Agree,Strongly Agree,Agree,Neutral,Agree,Disagree,Agree,Strongly Agree,Neutral,Neutral,Yes,"State Wildlife Agency,Academic Publications,Social Media,News Sources,Conferences","State Wildlife Agency,Academic Publications,Social Media,News Sources,Conferences",,Yes,"One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference",,"Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2,One Health","Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2,One Health",,,28,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,2,2,3,2,2,4,5,4,3,4,2,4,4,2,4,3,1,2,2,5,4,3,4,2,4,Unfavorable,Unfavorable,Unfavorable,Neutral,Favorable,Favorable,Unfavorable,Favorable,Favorable,Neutral,Favorable,Unfavorable,Favorable,1,1,0,NA,NA,NA,5,3,3,3.6666666666666665
5/23/2024,8:35:00 AM,5/23/2024,8:54:00 AM,100,1111,TRUE,5,R_7nTdFn8U8QdBsZz,0.800000012,1993,Yes,35405,White,No,Male,"$20,001-30,000",Graduate or Professional School,Yes,No,No,,Yes,1-5 years,Land/Wildlife Management,Land/Wildlife Management,,State/Provincial Government,State/Provincial Government,,Weekly,20,No,No,,No,,"Bibb,Chilton,Dallas,DeKalb,Fayette,Greene,Jackson,Jefferson,Lauderdale,Limestone,Madison,Marengo,Marion,Perry,Saint Clair,Shelby,Talladega,Tuscaloosa",No,TRUE,I don't know,FALSE,TRUE,TRUE,I don't know,I don't know,TRUE,Bites,I don't know,Disagree,Disagree,Agree,Disagree,Disagree,Neutral,Neutral,Agree,Agree,Neutral,Agree,Agree,Strongly Agree,Neutral,Agree,Disagree,No,Academic Publications,Academic Publications,,Yes,"One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference",,"Leptospirosis,Raccoon roundworm,Vector borne diseases,SarsCoV2","Leptospirosis,Raccoon roundworm,Vector borne diseases,SarsCoV2",,,31,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,2,2,4,2,2,3,3,4,4,3,4,4,5,3,3,4,4,2,2,4,4,4,3,4,4,5,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,Neutral,Neutral,Favorable,Favorable,Neutral,Favorable,Favorable,Favorable,1,1,0,NA,0,2,3,4,2,3
6/3/2024,6:16:00 AM,6/3/2024,6:26:00 AM,100,600,TRUE,6,R_7S8gsXkFEDSVmTj,1,1982,Yes,36832,White,No,Male,"$100,001+",College Graduate/BA or BS (4-year degree),Yes,No,Yes,<5 years,No,<1 year,Education,Education,,Professional Societies or Associations,Professional Societies or Associations,,Weekly,50,No,No,,No,,Lee,Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,I don't know,TRUE,Bites,Incinerate,Disagree,Disagree,Neutral,Neutral,Disagree,Disagree,Agree,Strongly Agree,Neutral,Disagree,Neutral,Strongly Disagree,Disagree,Agree,Agree,Neutral,Yes,Other,Other,Extension ,Yes,"One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference",,"Vector borne diseases,One Health","Vector borne diseases,One Health",,,42,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,2,2,3,3,2,2,4,5,3,2,3,1,2,4,2,4,3,2,2,3,5,3,2,3,1,2,Unfavorable,Unfavorable,Neutral,Neutral,Favorable,Favorable,Unfavorable,Favorable,Neutral,Unfavorable,Neutral,Unfavorable,Unfavorable,1,1,0,NA,0,2,4,4,3,3.6666666666666665
5/20/2024,9:35:00 AM,5/20/2024,9:44:00 AM,100,537,TRUE,5,R_7y77fUZRM093I2A,0.899999976,1984,Yes,36579,White,No,Male,"$100,001+",Graduate or Professional School,Yes,Yes,No,,Yes,10-20 years,Land/Wildlife Management,Land/Wildlife Management,,Nonprofit/Conservation Organization,Nonprofit/Conservation Organization,,Weekly,40,No,No,,,,"Baldwin,Conecuh,Escambia,Mobile,Washington",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Bury,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Agree,Disagree,Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,Disagree,Agree,No,"Academic Publications,Conferences","Academic Publications,Conferences",,Yes,"One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference",,"Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,Other","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,Other",Ticks,,40,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,2,4,2,2,2,2,1,4,2,4,5,3,3,4,5,4,4,2,4,2,4,2,4,5,3,3,Unfavorable,Favorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,Favorable,Unfavorable,Favorable,Favorable,Neutral,Neutral,1,1,0,NA,NA,NA,5,2,4,3.6666666666666665
5/21/2024,7:45:00 AM,5/21/2024,7:54:00 AM,100,556,TRUE,5,R_8ecw7NbnL1AdVnj,0.600000024,1984,Yes,36093,White,No,Male,"$70,001-80,000",Graduate or Professional School,Yes,No,Yes,>10 years,Yes,10-20 years,Land/Wildlife Management,Land/Wildlife Management,,Federal Government,Federal Government,,Rarely,30,No,No,,,,"Autauga,Chilton,Coosa,Elmore",No,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,I don't know,TRUE,Blood,Bury,Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Yes,"State Wildlife Agency,Academic Publications,Social Media,Conferences","State Wildlife Agency,Academic Publications,Social Media,Conferences",,Yes,"One day virtual conference,Year-long once a month virtual conference","One day virtual conference,Year-long once a month virtual conference",,"Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health",,,40,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,2,4,5,1,1,5,5,5,4,5,5,2,5,1,1,5,5,2,4,5,5,4,5,5,2,5,Unfavorable,Favorable,Favorable,Favorable,Favorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,Unfavorable,Favorable,1,1,0,NA,NA,NA,5,2,5,4
5/17/2024,9:37:00 AM,5/17/2024,9:47:00 AM,100,641,TRUE,5,R_8M6Bd5OXPYe6Ge6,0.800000012,1986,Yes,36732,White,No,Male,"$90,001-100,000",Graduate or Professional School,Yes,No,Yes,>10 years,Yes,10-20 years,Land/Wildlife Management,Land/Wildlife Management,,Private Industry,Private Industry,,Daily,80,No,No,,,,"Hale,Perry",Yes,TRUE,I don't know,FALSE,TRUE,FALSE,FALSE,FALSE,I don't know,Bites,Ignore,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Neutral,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Disagree,Neutral,Yes,"Friends/Family,State Wildlife Agency,Academic Publications,Social Media,News Sources","Friends/Family,State Wildlife Agency,Academic Publications,Social Media,News Sources",,Yes,"One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference",,"Rabies,Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2","Rabies,Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2",,,38,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,2,2,4,2,2,2,3,4,4,4,4,4,3,4,3,4,4,2,2,4,4,4,4,4,4,3,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,Neutral,Favorable,Favorable,Favorable,Favorable,Favorable,Neutral,1,1,0,NA,NA,NA,4,2,3,3
5/16/2024,9:40:00 AM,5/16/2024,9:49:00 AM,100,553,TRUE,5,R_8ruCexoItVrrpgc,0.899999976,1971,Yes,35603,I prefer Not to answer,I prefer Not to answer,I prefer Not to answer,"$100,001+",College Graduate/BA or BS (4-year degree),Yes,No,No,,No,<1 year,Administration,Administration,,Federal Government,Federal Government,,Rarely,10,No,No,,,,"Colbert,Lauderdale,Morgan",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Incinerate,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Neutral,Neutral,Strongly Agree,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Yes,"State Wildlife Agency,Academic Publications,I have Not looked for health information","State Wildlife Agency,Academic Publications,I have Not looked for health information",,Yes,"One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference",,"Vector borne diseases,CWD,SarsCoV2,Other","Vector borne diseases,CWD,SarsCoV2,Other",pseudorabies and brucellosis,,53,1,NA,NA,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,2,4,2,2,3,3,5,3,1,1,1,1,3,3,4,4,1,2,4,5,3,1,1,1,1,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,Neutral,Neutral,Favorable,Neutral,Unfavorable,Unfavorable,Unfavorable,Unfavorable,1,1,0,NA,NA,NA,5,4,5,4.666666666666667
