"START","END","PROG","DURATION","FINISHED","RECORDED","ID","QSCORE","DOB","RESIDENT","ZIPCODE","RACE","ETHNICITY","GENDER","INCOME","EDUCATION","DEGREE","TWS","COURSE","COURSETIME","SELFTITLE","BIOTIME","ACTIVITYfill","ACTIVITYfill.1","othACTIVITY","AFFILIATE","AFFILIATEfill","othAFFILIATE","CONTACT","FIELD","COLLECT","HANDLE","STATE","PPE","PPETIME","COUNTIES","LICENSE","PIGS","BRUCE","CWD","FLUAL","FLU","COVID","COVIDSPILL","RABIESAL","RABIES","TURKEY","CWDAL","BATS","PPEREQ","EHD","DARWIN","POPRED","POPPLAN","SURVEY","VACCINE","PREVAL","DIVERSE","CONSEQ","CLIMATE","EDREQ","INFO","HANDSON","ACCESS","SOURCE","SOURCEfill","othSOURCE","INTEREST","FREEINFO","FREEINFOfill","othFREEINFO","TOPICS","TOPICSfill","othTOPICS","QSNCS","RACE_BIN","INCOME_BIN","GENDER_BIN","RESIDENT_BIN","AGE","AGE_BIN","SELFTITLE_BIN","ACTIVITY","LICENSE_BIN","BIOTIME_BIN","AFFILIATE_GROUP","ACTIVITY_GROUP","EDUCATION_BIN","DEGREE_BIN","TWS_BIN","COURSE_BIN","COURSETIME_BIN","COURSE_GROUP","DEMO_EDU_SCORE","DEMO_EDU_NORM","DEMO_EDU_AVG","DEMO_EDU_MED","DEMO_EXP_SCORE","DEMO_EXP_NORM","DEMO_EXP_AVG","DEMO_EXP_MED","PIGS_BINK","BRUCE_BINK","CWD_BINK","FLUAL_BINK","FLU_BINK","COVID_BINK","COVIDSPILL_BINK","RABIESAL_BINK","RABIES_BINK","TURKEY_BINK","KNOWLEDGE_SCORE","KNOWLEDGE_SCORE_NORM","KNOWLEDGE_AVG","KNOWLEDGE_MED","PIGS_BINC","BRUCE_BINC","CWD_BINC","FLUAL_BINC","FLU_BINC","COVID_BINC","COVIDSPILL_BINC","RABIESAL_BINC","RABIES_BINC","TURKEY_BINC","CONFIDENCE_SCORE","CONFIDENCE_SCORE_NORM","CONFIDENCE_AVG","CONFIDENCE_MED","POPRED_A","POPPLAN_A","SURVEY_A","VACCINE_A","PREVAL_A","DIVERSE_A","CONSEQ_A","CLIMATE_A","EDREQ_A","INFO_A","HANDSON_A","CWDAL_A","BATS_A","PPEREQ_A","EHD_A","DARWIN_A","ATT_CONTROL_SCORE","ATT_CONTROL_NORM","ATT_MISINFO_SCORE","ATT_MISINFO_NORM","ATT_CONCERN_SCORE","ATT_CONCERN_NORM","ATT_EDUCATION_SCORE","ATT_EDUCATION_NORM","ATT_REVERSE_SCORE","ATT_REVERSE_NORM","ATT_DIRECT_SCORE","ATT_DIRECT_NORM","CONTROL_AVG","CONTROL_MED","MISINFO_AVG","MISINFO_MED","CONCERN_AVG","CONCERN_MED","EDUCATION_AVG","EDUCATION_MED","REVERSE_AVG","REVERSE_MED","DIRECT_AVG","DIRECT_MED","TOPIC_COUNT","COLLECT_BIN","HANDLE_BIN","PPE_BIN","ACCESS_BIN","CONTACT_BIN","INTEREST_BIN","FIELD_BIN_MED","FIELD_BIN_50","STATE_BIN","PPETIME_BIN","FREEINFO_BIN_INPERSON","FREEINFO_BIN_VIRTUAL","FREEINFO_BIN_OTHER","TOPIC_BIN_RABIES","TOPIC_BIN_FLU","TOPIC_BIN_LEPTO","TOPIC_BIN_RR","TOPIC_BIN_VECTOR","TOPIC_BIN_CWD","TOPIC_BIN_COVID","TOPIC_BIN_ONEHEALTH","TOPIC_BIN_OTHER","TOPIC_BREADTH_BIN","SOURCE_BIN_FAMILY","SOURCE_BIN_AGENCY","SOURCE_BIN_ACADEMIC","SOURCE_BIN_SOCIAL","SOURCE_BIN_NEWS","SOURCE_BIN_CONFERENCES","SOURCE_BIN_NONE","SOURCE_BIN_OTHER","SOURCE_TRUST_COUNT","SOURCE_UNTRUST_COUNT","SOURCE_TRUST_BIN","PRACTICE_EXPOSURE_SCORE","PRACTICE_EXPOSURE_NORM","PRACTICE_AVG","PRACTICE_MED","PRACTICE_EDUCATION_SCORE","PRACTICE_EDUCATION_NORM"
"6/7/2024","6/7/2024",100,406,TRUE,"6","R_5rCHQbhZ2FJxAdA",0.899999976,2003,"Yes",36832,"White","No","Female","$0-20,000","High school graduate/GED","No","No","No",NA,"No","<1 year","Land/Wildlife Management","Land/Wildlife Management","","Federal Government","Federal Government","","Rarely",80,"No","No","","",NA,"","No","TRUE","FALSE","FALSE","I don't know","FALSE","I don't know","TRUE","TRUE","Bites","Field dress and consumption","Neutral","Agree","Agree","Agree","Disagree","Disagree","Agree","Agree","Agree","Strongly Agree","Strongly Agree","Neutral","Strongly Agree","Strongly Agree","Disagree","Agree","No","Friends/Family,State Wildlife Agency,Academic Publications","Friends/Family,State Wildlife Agency,Academic Publications","","Yes","One day in-person conference,Year-long once a month virtual conference","One day in-person conference,Year-long once a month virtual conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","","",1,0,0,1,21,0,0,"Land/Wildlife Management",0,0,"Government","Fieldwork",0,0,0,0,NA,"None",0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,7,0.7,0,0,0,0,0,1,0,1,0,0,0,0,2,0.2,1,1,4,2,4,4,5,5,3,5,5,4,2,3,4,4,2,4,3.66666666666667,0.733333333333333,3,0.6,4.33333333333333,0.866666666666667,3.66666666666667,0.733333333333333,3,0.6,4.25,0.85,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,NA,1,0,1,1,1,NA,NA,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,2,1,1,1,0.25,1,1,3,1
"6/3/2024","6/3/2024",100,517,TRUE,"6","R_5t5p9bJNozaHLbQ",1,1970,"Yes",36104,"I prefer Not to answer","I prefer Not to answer","I prefer Not to answer","$70,001-80,000","College Graduate/BA or BS (4-year degree)","Yes","No","No",NA,"Yes",">20 years","Administration","Administration","","State/Provincial Government","State/Provincial Government","","Rarely",10,"No","No","","No",NA,"","No","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","Bites","Ignore","Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree","Disagree","Agree","Disagree","Agree","Agree","Disagree","Disagree","Disagree","Disagree","Strongly Agree","Agree","Agree","No","Social Media","Social Media","","Unsure","One day in-person conference","One day in-person conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health,Other","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health,Other","fungus diseases","",0,1,NA,1,54,1,1,"Administration",0,1,"Government","Education/Admin",1,1,0,0,NA,"None",2,1,1,0,2,0.5,1,1,1,1,1,1,1,1,1,0,1,0,8,0.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,2,2,2,2,5,2,2,4,1,5,5,4,3.33333333333333,0.666666666666667,4.33333333333333,0.866666666666667,2,0.4,3,0.6,3.28571428571429,0.657142857142857,3.125,0.625,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0.666666666666667
"5/21/2024","5/21/2024",100,373,TRUE,"5","R_5V3nC8DrfonrTme",0.899999976,1992,"Yes",35476,"White","No","Female","$40,001-50,000","College Graduate/BA or BS (4-year degree)","Yes","Yes","No",NA,"Yes","5-10 years","Administration","Administration","","Nonprofit/Conservation Organization","Nonprofit/Conservation Organization","","Never",10,"No","No","","",NA,"Tuscaloosa","No","TRUE","I don't know","TRUE","I don't know","I don't know","I don't know","I don't know","I don't know","Bites","I don't know","Neutral","Strongly Disagree","Neutral","Neutral","Disagree","Neutral","Neutral","Agree","Disagree","Disagree","Agree","Neutral","Agree","Strongly Agree","Neutral","Agree","No","Friends/Family,State Wildlife Agency,Social Media,News Sources,Conferences","Friends/Family,State Wildlife Agency,Social Media,News Sources,Conferences","","Yes","One day virtual conference","One day virtual conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","","",1,0,0,1,32,0,1,"Administration",0,0,"Nonprofit","Education/Admin",1,1,1,0,NA,"None",2,1,1,0,2,0.5,1,1,1,0,0,0,0,0,0,0,1,0,2,0.2,0,0,0,1,0,1,1,1,1,1,0,1,7,0.7,1,1,3,3,4,2,2,4,3,4,5,3,2,3,1,3,3,4,2.66666666666667,0.533333333333333,3.33333333333333,0.666666666666667,3,0.6,3.33333333333333,0.666666666666667,3,0.6,3,0.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,0,1,0,0,NA,NA,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,2,3,0,0,0,0,0,2,0.666666666666667
"5/16/2024","5/16/2024",100,464,TRUE,"5","R_5vUOqdqZTjixIsh",0.800000012,1961,"Yes",36013,"White","No","Male","$90,001-100,000","Graduate or Professional School","Yes","Yes","Yes",">10 years","Yes",">20 years","Consulting","Consulting","","Private Industry","Private Industry","","Daily",80,"No","No","","",NA,"Autauga,Barbour,Bullock,Coosa,Crenshaw,Dallas,Elmore,Lowndes,Macon,Montgomery,Talladega,Wilcox","Yes","TRUE","I don't know","FALSE","TRUE","FALSE","TRUE","I don't know","TRUE","Bites","I don't know","Agree","Agree","Disagree","Strongly Disagree","Disagree","Strongly Disagree","Disagree","Agree","Agree","Agree","Agree","Disagree","Disagree","Agree","Agree","Disagree","Yes","State Wildlife Agency,Academic Publications,Conferences","State Wildlife Agency,Academic Publications,Conferences","","Yes","One day virtual conference","One day virtual conference","","Rabies,Influenza,Leptospirosis,Vector borne diseases,CWD","Rabies,Influenza,Leptospirosis,Vector borne diseases,CWD","","",1,1,1,1,63,1,1,"Consulting",1,1,"Private","Fieldwork",1,1,1,1,0,"Older",2,1,1,0,3,0.75,1,1,1,0,1,1,1,1,0,1,1,0,7,0.7,0,0,0,1,0,0,0,0,1,0,0,1,3,0.3,1,1,5,4,4,4,4,4,2,2,4,2,4,2,4,2,5,4,3.83333333333333,0.766666666666667,3.66666666666667,0.733333333333333,3.33333333333333,0.666666666666667,3.33333333333333,0.666666666666667,3.71428571428571,0.742857142857143,3.5,0.7,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,NA,0,1,1,1,1,NA,NA,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,3,0,1,2,0.5,0,0,2,0.666666666666667
"5/15/2024","5/15/2024",100,1636,TRUE,"5","R_5woeMehkzVMZ0L4",0.800000012,2000,"Yes",36830,"White","No","Female","$0-20,000","Graduate or Professional School","Yes","No","No",NA,"Yes","1-5 years","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Rarely",20,"No","No","","",NA,"Baldwin,Mobile","Yes","TRUE","I don't know","FALSE","I don't know","I don't know","I don't know","I don't know","I don't know","Bites","Field dress and consumption","Agree","Agree","Neutral","Agree","Disagree","Agree","Disagree","Agree","Agree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","No","State Wildlife Agency,Academic Publications,News Sources,Conferences","State Wildlife Agency,Academic Publications,News Sources,Conferences","","Yes","One day in-person conference","One day in-person conference","","CWD,One Health","CWD,One Health","","",1,0,0,1,24,0,1,"Research",1,0,"Academic","Science/Technical",1,1,0,0,NA,"None",2,1,1,0,1,0.25,0,0,1,0,1,0,0,0,0,0,1,0,3,0.3,0,0,0,1,0,1,1,1,1,1,0,0,6,0.6,1,1,2,4,4,4,4,4,5,5,5,1,2,2,4,3,2,4,3.5,0.7,2.66666666666667,0.533333333333333,4.33333333333333,0.866666666666667,2.66666666666667,0.533333333333333,2.42857142857143,0.485714285714286,4.125,0.825,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,1,0,1,0,0,NA,NA,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,3,1,1,0,0,0,0,2,0.666666666666667
"5/20/2024","5/20/2024",100,462,TRUE,"5","R_606Lc2OH7KNI4Yt",1,1995,"Yes",35057,"White","No","Female","$0-20,000","College Graduate/BA or BS (4-year degree)","Yes","No","No",NA,"Yes","1-5 years","Land/Wildlife Management","Land/Wildlife Management","","Federal Government","Federal Government","","Monthly",30,"No","No","","",NA,"Blount,Cullman,Winston","No","TRUE","FALSE","FALSE","TRUE","FALSE","I don't know","I don't know","TRUE","Bites","Incinerate","Strongly Disagree","Disagree","Neutral","Strongly Disagree","Disagree","Disagree","Neutral","Agree","Neutral","Agree","Strongly Agree","Disagree","Neutral","Strongly Agree","Agree","Agree","No","Academic Publications,Social Media,Conferences","Academic Publications,Social Media,Conferences","","Yes","One day in-person conference","One day in-person conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","","",1,0,0,1,29,0,1,"Land/Wildlife Management",0,0,"Government","Fieldwork",1,1,0,0,NA,"None",2,1,1,0,1,0.25,0,0,1,1,1,1,1,0,0,1,1,1,8,0.8,1,1,0,0,0,0,0,1,1,0,0,0,2,0.2,1,1,4,3,4,3,4,5,2,3,5,2,2,5,2,3,5,4,3.16666666666667,0.633333333333333,4.66666666666667,0.933333333333333,3.66666666666667,0.733333333333333,3,0.6,3.57142857142857,0.714285714285714,3.5,0.7,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,NA,1,0,1,0,0,NA,NA,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,2,1,1,0,0,0,0,2,0.666666666666667
"5/30/2024","5/30/2024",100,359,TRUE,"5","R_60BJMdjafHR64LA",0.899999976,1973,"Yes",36203,"White","No","Male","$100,001+","High school graduate/GED","No","No","Yes",">10 years","No","<1 year","Other","Other","","Other","Other","","Rarely",20,"No","No","","",NA,"Calhoun","Yes","FALSE","TRUE","TRUE","FALSE","I don't know","FALSE","FALSE","TRUE","I don't know","I don't know","Strongly Agree","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Disagree","Strongly Agree","Neutral","Neutral","Neutral","Neutral","Neutral","No","I have Not looked for health information","I have Not looked for health information","","No","Year-long once a month virtual conference","Year-long once a month virtual conference","","One Health","One Health","","",1,1,1,1,51,1,0,"Other",1,0,"Other","Other",0,0,0,1,0,"Older",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1,0,0,0,0,0,0,1,0,0,0,1,1,3,0.3,1,1,3,3,3,3,2,5,3,3,3,3,3,1,3,3,3,3,3,0.6,2.33333333333333,0.466666666666667,3.33333333333333,0.666666666666667,3,0.6,2.71428571428571,0.542857142857143,3.125,0.625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.666666666666667
"5/30/2024","5/30/2024",100,335,TRUE,"5","R_6aH16Y8Y9FNE2PL",0.899999976,2003,"Yes",35950,"White","No","Male","$0-20,000","Some College/AA or AS (2-year degree)","No","No","Yes","<5 years","Yes","<1 year","Land/Wildlife Management","Land/Wildlife Management","","Federal Government","Federal Government","","Daily",30,"No","No","","",NA,"","No","TRUE","I don't know","FALSE","I don't know","FALSE","I don't know","TRUE","TRUE","Bites","Field dress and consumption","Disagree","Disagree","Disagree","Disagree","Disagree","Strongly Disagree","Neutral","Agree","Neutral","Disagree","Disagree","Strongly Disagree","Agree","Agree","Agree","Disagree","Yes","State Wildlife Agency,Conferences","State Wildlife Agency,Conferences","","Yes","One day virtual conference","One day virtual conference","","Raccoon roundworm,SarsCoV2,One Health","Raccoon roundworm,SarsCoV2,One Health","","",1,0,1,1,21,0,1,"Land/Wildlife Management",0,0,"Government","Fieldwork",0,0,0,1,1,"Recent",0,0,0,0,1,0.25,0,0,1,0,1,0,1,0,1,1,1,0,6,0.6,0,0,0,1,0,1,0,1,0,0,0,0,3,0.3,1,1,5,3,4,3,2,2,1,4,4,2,4,4,2,2,4,4,3.16666666666667,0.633333333333333,4,0.8,1.66666666666667,0.333333333333333,3.33333333333333,0.666666666666667,3.71428571428571,0.742857142857143,2.5,0.5,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,NA,0,1,1,0,0,NA,NA,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,2,0,1,1,0.25,0,0,2,0.666666666666667
"5/31/2024","6/2/2024",100,177267,TRUE,"6","R_6DGYoINSFOpMXv3",0.899999976,2003,"Yes",36832,"White","No","Male","$0-20,000","College Graduate/BA or BS (4-year degree)","Yes","No","No",NA,"Yes","<1 year","Other","Student","Student","Academic/Research Institution","Academic/Research Institution","Student","Weekly",60,"No","No","","",NA,"Autauga,Elmore,Montgomery,Pike","Yes","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","I don't know","Bites","Bury","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Yes","Friends/Family,State Wildlife Agency,Academic Publications","Friends/Family,State Wildlife Agency,Academic Publications","","Yes","One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Rabies,Vector borne diseases,CWD","Rabies,Vector borne diseases,CWD","","",1,0,1,1,21,0,1,"Other",1,0,"Academic","Other",1,1,0,0,NA,"None",2,1,1,0,1,0.25,0,0,1,0,1,1,1,1,1,0,1,1,8,0.8,1,1,0,0,0,0,0,0,0,1,0,0,1,0.1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.6,3,0.6,3,0.6,3,0.6,3,0.6,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,1,1,NA,NA,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,2,1,1,2,0.5,1,1,3,1
"5/20/2024","5/20/2024",100,508,TRUE,"5","R_6dLKXzoGXULChs6",0.699999988,1992,"Yes",36066,"White","No","Female","$50,001-60,000","Graduate or Professional School","Yes","No","No",NA,"Yes","1-5 years","Consulting","Consulting","","State/Provincial Government","State/Provincial Government","","Daily",70,"No","No","","",NA,"Autauga,Baldwin,Barbour,Bibb,Blount,Bullock,Butler,Calhoun,Chambers,Cherokee,Chilton,Choctaw,Clarke,Clay,Cleburne,Coffee,Colbert,Conecuh,Coosa,Covington,Crenshaw,Cullman,Dale,Dallas,DeKalb,Elmore,Escambia,Etowah,Fayette,Franklin,Geneva,Greene,Hale,Henry,Houston,Jackson,Jefferson,Lamar,Lauderdale,Lawrence,Lee,Limestone,Lowndes,Macon,Madison,Marengo,Marion,Marshall,Mobile,Monroe,Montgomery,Morgan,Perry,Pickens,Pike,Randolph,Russell,Saint Clair,Shelby,Sumter,Talladega,Tallapoosa,Tuscaloosa,Walker,Washington,Wilcox,Winston","No","TRUE","FALSE","TRUE","TRUE","FALSE","I don't know","TRUE","I don't know","Bites","Bury","Neutral","Disagree","Disagree","Strongly Disagree","Disagree","Agree","Neutral","Agree","Strongly Agree","Agree","Agree","Disagree","Disagree","Agree","Agree","Agree","Yes","State Wildlife Agency,Social Media,News Sources,Conferences","State Wildlife Agency,Social Media,News Sources,Conferences","","Yes","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","","Rabies,Influenza,Vector borne diseases,SarsCoV2","Rabies,Influenza,Vector borne diseases,SarsCoV2","","",1,0,0,1,32,0,1,"Consulting",0,0,"Government","Fieldwork",1,1,0,0,NA,"None",2,1,1,0,1,0.25,0,0,1,1,0,1,1,0,1,0,1,1,7,0.7,0,0,0,0,0,0,0,1,0,1,0,0,2,0.2,1,1,2,3,4,5,4,4,2,2,4,2,2,3,2,2,5,4,3,0.6,4,0.8,3.33333333333333,0.666666666666667,2.66666666666667,0.533333333333333,3,0.6,3.375,0.675,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,1,1,NA,NA,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,2,2,0,2,0.5,1,1,3,1
"6/2/2024","6/2/2024",100,457,TRUE,"6","R_6Kd2eg9ycKUGdlP",1,2003,"Yes",36201,"White","No","Female","$0-20,000","College Graduate/BA or BS (4-year degree)","Yes","No","Yes","<5 years","Yes","<1 year","Land/Wildlife Management","Land/Wildlife Management","","Federal Government","Federal Government","","Rarely",70,"No","No","","",NA,"Calhoun","Yes","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","Bites","Ignore","Neutral","Agree","Strongly Agree","Agree","Strongly Disagree","Neutral","Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Disagree","Yes","Friends/Family,State Wildlife Agency,Academic Publications,Conferences","Friends/Family,State Wildlife Agency,Academic Publications,Conferences","","Yes","One day in-person conference","One day in-person conference","","One Health","One Health","","",1,0,0,1,21,0,1,"Land/Wildlife Management",1,0,"Government","Fieldwork",1,1,0,1,1,"Recent",2,1,1,0,1,0.25,0,0,1,0,1,1,1,1,1,1,1,0,8,0.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,5,5,5,5,5,3,4,3,4,5,2,5,4.33333333333333,0.866666666666667,3.33333333333333,0.666666666666667,5,1,4,0.8,3.42857142857143,0.685714285714286,4.875,0.975,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,NA,0,0,1,1,1,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,3,1,1,1,0.25,0,0,2,0.666666666666667
"7/1/2024","7/1/2024",100,718,TRUE,"7","R_6mwQZEGsVRD0Sep",1,1970,"Yes",36830,"White","No","Male","$100,001+","Graduate or Professional School","Yes","No","No",NA,"Yes",">20 years","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Monthly",10,"No","No","","",NA,"Barbour,Lee","No","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","Bites","I don't know","Disagree","Agree","Strongly Agree","Neutral","Disagree","Strongly Disagree","Neutral","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Strongly Agree","Disagree","Agree","Disagree","Yes","State Wildlife Agency,Academic Publications,News Sources,Conferences","State Wildlife Agency,Academic Publications,News Sources,Conferences","","Yes","One day in-person conference","One day in-person conference","","Vector borne diseases","Vector borne diseases","","",1,1,1,1,54,1,1,"Research",0,1,"Academic","Science/Technical",1,1,0,0,NA,"None",2,1,1,0,2,0.5,1,1,1,1,1,1,1,1,1,1,1,0,9,0.9,1,1,0,0,0,0,0,0,0,0,0,1,1,0.1,0,0,5,3,5,5,4,5,4,5,2,2,4,4,4,5,3,4,4.5,0.9,3.66666666666667,0.733333333333333,4.33333333333333,0.866666666666667,2.66666666666667,0.533333333333333,3.57142857142857,0.714285714285714,4.25,0.85,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,NA,0,0,1,0,0,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,3,1,1,0,0,0,0,2,0.666666666666667
"5/20/2024","5/20/2024",100,466,TRUE,"5","R_7eQKegJEVacn6EB",0.899999976,1968,"Yes",36526,"I prefer Not to answer","I prefer Not to answer","I prefer Not to answer","$100,001+","Graduate or Professional School","Yes","Yes","No",NA,"Yes",">20 years","Administration","Administration","","Federal Government","Federal Government","","Rarely",10,"No","No","","",NA,"Baldwin,Mobile","Yes","TRUE","FALSE","FALSE","TRUE","FALSE","I don't know","FALSE","TRUE","Bites","I don't know","Disagree","Strongly Disagree","Disagree","Disagree","Disagree","Disagree","Neutral","Agree","Neutral","Neutral","Disagree","Disagree","Agree","Neutral","Agree","Strongly Disagree","No","State Wildlife Agency,Academic Publications,News Sources,Conferences,I have Not looked for health information","State Wildlife Agency,Academic Publications,News Sources,Conferences,I have Not looked for health information","","Yes","One day virtual conference","One day virtual conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","","",0,1,NA,1,56,1,1,"Administration",1,1,"Government","Education/Admin",1,1,1,0,NA,"None",2,1,1,0,3,0.75,1,1,1,1,1,1,1,0,0,1,1,0,7,0.7,0,0,0,0,0,0,0,1,0,0,0,1,2,0.2,1,1,4,3,4,3,3,2,2,4,3,2,5,4,1,2,4,4,2.83333333333333,0.566666666666667,4,0.8,2.33333333333333,0.466666666666667,3.33333333333333,0.666666666666667,3.71428571428571,0.742857142857143,2.5,0.5,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,NA,1,0,1,0,0,NA,NA,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,3,1,1,0,0,0,0,2,0.666666666666667
"5/21/2024","5/21/2024",100,48502,TRUE,"5","R_7gYt1tKKjLsOHHG",0.899999976,1996,"Yes",35963,"White","No","Female","$50,001-60,000","College Graduate/BA or BS (4-year degree)","Yes","No","No",NA,"Yes","1-5 years","Land/Wildlife Management","Land/Wildlife Management","","Nonprofit/Conservation Organization","Nonprofit/Conservation Organization","","Monthly",30,"No","No","","",NA,"Blount,Clay,Cullman,DeKalb,Etowah,Jackson,Jefferson,Madison,Marshall,Morgan,Randolph,Saint Clair","No","TRUE","I don't know","FALSE","TRUE","FALSE","I don't know","I don't know","TRUE","Bites","I don't know","Strongly Disagree","Disagree","Disagree","Neutral","Disagree","Disagree","Agree","Strongly Agree","Agree","Neutral","Agree","Disagree","Agree","Strongly Agree","Neutral","Neutral","Yes","State Wildlife Agency,Academic Publications,Social Media,News Sources,Conferences","State Wildlife Agency,Academic Publications,Social Media,News Sources,Conferences","","Yes","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","","Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2,One Health","Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2,One Health","","",1,0,0,1,28,0,1,"Land/Wildlife Management",0,0,"Nonprofit","Fieldwork",1,1,0,0,NA,"None",2,1,1,0,1,0.25,0,0,1,0,1,1,1,0,0,1,1,0,6,0.6,0,0,0,1,0,0,0,1,1,0,0,1,4,0.4,1,1,4,2,5,4,3,4,2,4,5,3,3,5,2,2,3,4,3.16666666666667,0.633333333333333,4,0.8,3,0.6,3.66666666666667,0.733333333333333,3.42857142857143,0.685714285714286,3.375,0.675,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,NA,0,0,1,0,0,NA,NA,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,3,2,1,0,0,1,1,3,1
