"SDATE","STIME","EDATE","ETIME","PROG","DURATION","FINISHED","RECDATE","RECTIME","ID","QSCORE","DOB","RESIDENT","ZIPCODE","RACE","ETHNICITY","GENDER","INCOME","EDUCATION","DEGREE","TWS","COURSE","COURSETIME","SELFTITLE","BIOTIME","ACTIVITY","ACTIVITYfill","othACTIVITY","AFFILIATE","AFFILIATEfill","othAFFILIATE","CONTACT","FIELD","COLLECT","HANDLE","STATE","PPE","PPETIME","COUNTIES","LICENSE","PIGS","BRUCE","CWD","FLUAL","FLU","COVID","COVIDSPILL","RABIESAL","RABIES","TURKEY","CWDAL","BATS","PPEREQ","EHD","DARWIN","POPRED","POPPLAN","SURVEY","VACCINE","PREVAL","DIVERSE","CONSEQ","CLIMATE","EDREQ","INFO","HANDSON","ACCESS","SOURCE","SOURCEfill","othSOURCE","INTEREST","FREEINFO","FREEINFOfill","othFREEINFO","TOPICS","TOPICSfill","othTOPICS","QSNCS","DURATIONmin","AGEnum","AGE","AGEint","LOCATION","AGEbin","RACEbin","GENDERbin","INCOMEbin","EDUCATIONbin","DEGREEbin","TWSbin","COURSEbin","SELFTITLEbin","LICENSEbin","COURSETIMEbin","BIOTIMEbin","PIGScorr","PIGScert","BRUCEcorr","BRUCEcert","CWDcorr","CWDcert","FLUALcorr","FLUALcert","FLUcorr","FLUcert","COVIDcorr","COVIDcert","COVIDSPILLcorr","COVIDSPILLcert","RABIESALcorr","RABIESALcert","RABIEScorr","RABIEScert","TURKEYcorr","TURKEYcert","CORRECTnum","CERTAINnum","CORRECTmed","CORRECTavg","CERTAINmed","CERTAINavg","CWDALatt","BATSatt","PPEREQatt","EHDatt","POPPLANatt","SURVEYatt","VACCINEatt","PREVALatt","DIVERSEatt","CONSEQatt","CLIMATEatt","EDREQatt","INFOatt","DARWINatt","POPREDatt","HANDSONatt","CWDALattnum","BATSattnum","PPEREQattnum","EHDattnum","POPPLANattnum","SURVEYattnum","VACCINEattnum","PREVALattnum","DIVERSEattnum","CONSEQattnum","CLIMATEattnum","EDREQattnum","INFOattnum","DARWINattnum","POPREDattnum","HANDSONattnum","ATTITUDEnum","ATTITUDEbin","FAVnum","NEUTRALnum","UNFAVnum","FAVbin","NEUTRALbin","UNFAVbin","nCOUNTIES","nCOUNTIESbin","COLLECTbin","HANDLEbin","PPEbin","FIELDbin","STATEbin","CONTACTbin","COUNTIESbin","PRACnum","PRACbin","nSOURCE","nFREEINFO","EDREQedu","INFOedu","HANDSONedu","EDREQedunum","HANDSONedunum","INFOedunum","nTOPICS","FREEINFOedu","TOPICSedu","SOURCEedu","ACCESSedu","INTERESTedu","INFOnum","INFObin"
"5/15/2024","1:11:00 AM","5/15/2024","1:39:00 AM",100,1636,TRUE,"5/15/2024","1:39:00 AM","R_5woeMehkzVMZ0L4",0.800000012,2000,"Yes","36830","White","No","Female","$0-20,000","Graduate or Professional School","Yes","No","No","","Yes","1-5 years","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Rarely",20,"No","No","","","","Baldwin,Mobile","Yes","true","i don't know","false","i don't know","i don't know","i don't know","i don't know","i don't know","bites","field dress and consumption","Agree","Agree","Neutral","Agree","Disagree","Agree","Disagree","Agree","Agree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","No","State Wildlife Agency,Academic Publications,News Sources,Conferences","State Wildlife Agency,Academic Publications,News Sources,Conferences","","Yes","One day in-person conference","One day in-person conference","","CWD,One Health","CWD,One Health","","",27.2666666666667,24,24,"20–29","Lee County",0,1,0,0,1,1,0,0,1,1,NA,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,3,10,0,0,0,0,"Favorable","Favorable","Neutral","Favorable","Unfavorable","Favorable","Favorable","Favorable","Favorable","Favorable","Favorable","Favorable","Favorable","Favorable","Unfavorable","Unfavorable",2,2,1,2,0,2,2,2,2,2,2,2,2,2,0,0,25,1,12,1,3,1,0,0,2,2,0,0,NA,0,NA,0,0,0,0,4,1,"More","More","Less",2,0,0,2,1,0,1,0,2,6,0
"5/20/2024","4:19:00 AM","5/20/2024","4:26:00 AM",100,462,TRUE,"5/20/2024","4:26:00 AM","R_606Lc2OH7KNI4Yt",1,1995,"Yes","35057","White","No","Female","$0-20,000","College Graduate/BA or BS (4-year degree)","Yes","No","No","","Yes","1-5 years","Land/Wildlife Management","Land/Wildlife Management","","Federal Government","Federal Government","","Monthly",30,"No","No","","","","Blount,Cullman,Winston","No","true","false","false","true","false","i don't know","i don't know","true","bites","incinerate","Strongly Disagree","Disagree","Neutral","Strongly Disagree","Disagree","Disagree","Neutral","Agree","Neutral","Agree","Strongly Agree","Disagree","Neutral","Strongly Agree","Agree","Agree","No","Academic Publications,Social Media,Conferences","Academic Publications,Social Media,Conferences","","Yes","One day in-person conference","One day in-person conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","","",7.7,29,29,"20–29","Cullman County",0,1,0,0,1,1,0,0,1,0,NA,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,7,10,1,1,0,0,"Unfavorable","Unfavorable","Neutral","Unfavorable","Neutral","Favorable","Neutral","Favorable","Favorable","Unfavorable","Neutral","Favorable","Favorable","Favorable","Favorable","Unfavorable",0,0,1,0,1,2,1,2,2,0,1,2,2,2,2,0,18,0,7,4,5,0,1,1,3,3,0,0,NA,0,NA,1,0,1,0,3,1,"More","More","Less",2,0,0,7,1,1,1,0,2,7,0
"5/30/2024","12:12:00 PM","5/30/2024","12:18:00 PM",100,359,TRUE,"5/30/2024","12:18:00 PM","R_60BJMdjafHR64LA",0.899999976,1973,"Yes","36203","White","No","Male","$100,001+","High school graduate/GED","No","No","Yes",">10 years","No","<1 year","Other","Other","","Other","Other","","Rarely",20,"No","No","","","","Calhoun","Yes","false","true","true","false","i don't know","false","false","true","i don't know","i don't know","Strongly Agree","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Disagree","Strongly Agree","Neutral","Neutral","Neutral","Neutral","Neutral","No","I have Not looked for health information","I have Not looked for health information","","No","Year-long once a month virtual conference","Year-long once a month virtual conference","","One Health","One Health","","",5.98333333333333,51,51,"50–59","Calhoun County",1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,10,0,0,0,0,"Favorable","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Unfavorable","Favorable","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",2,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,17,0,2,13,1,0,1,0,1,1,0,0,NA,0,NA,0,0,0,0,1,1,"Neutral","Neutral","Neutral",1,1,1,1,1,0,0,0,0,4,0
"5/30/2024","5:44:00 AM","5/30/2024","5:49:00 AM",100,335,TRUE,"5/30/2024","5:49:00 AM","R_6aH16Y8Y9FNE2PL",0.899999976,2003,"Yes","35950","White","No","Male","$0-20,000","Some College/AA or AS (2-year degree)","No","No","Yes","<5 years","Yes","<1 year","Land/Wildlife Management","Land/Wildlife Management","","Federal Government","Federal Government","","Daily",30,"No","No","","","","","No","true","i don't know","false","i don't know","false","i don't know","true","true","bites","field dress and consumption","Disagree","Disagree","Disagree","Disagree","Disagree","Strongly Disagree","Neutral","Agree","Neutral","Disagree","Disagree","Strongly Disagree","Agree","Agree","Agree","Disagree","Yes","State Wildlife Agency,Conferences","State Wildlife Agency,Conferences","","Yes","One day virtual conference","One day virtual conference","","Raccoon roundworm,SarsCoV2,One Health","Raccoon roundworm,SarsCoV2,One Health","","",5.58333333333333,21,21,"20–29","Marshall County",0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,4,10,0,0,0,0,"Unfavorable","Unfavorable","Unfavorable","Unfavorable","Neutral","Favorable","Neutral","Unfavorable","Unfavorable","Unfavorable","Favorable","Favorable","Favorable","Favorable","Favorable","Favorable",0,0,0,0,1,2,1,0,0,0,2,2,2,2,2,2,16,0,7,2,7,0,0,1,1,1,0,0,NA,0,NA,1,0,1,0,2,1,"More","More","More",2,2,0,3,1,0,0,1,2,8,0
"5/31/2024","2:52:00 AM","6/2/2024","4:07:00 AM",100,177267,TRUE,"6/2/2024","4:07:00 AM","R_6DGYoINSFOpMXv3",0.899999976,2003,"Yes","36832","White","No","Male","$0-20,000","College Graduate/BA or BS (4-year degree)","Yes","No","No","","Yes","<1 year","Other","Student","Student","Other","Academic/Research Institution","Student","Weekly",60,"No","No","","","","Autauga,Elmore,Montgomery,Pike","Yes","true","true","false","true","false","true","true","i don't know","bites","bury","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Yes","Friends/Family,State Wildlife Agency,Academic Publications","Friends/Family,State Wildlife Agency,Academic Publications","","Yes","One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Rabies,Vector borne diseases,CWD","Rabies,Vector borne diseases,CWD","","",2954.45,21,21,"20–29","Lee County",0,1,1,0,1,1,0,0,1,1,NA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,6,10,0,0,0,0,"Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,0,16,0,0,1,0,4,4,0,0,NA,1,NA,1,1,3,1,3,2,"Neutral","Neutral","Neutral",1,1,1,3,1,0,1,1,2,8,0
"5/20/2024","7:20:00 AM","5/20/2024","7:28:00 AM",100,508,TRUE,"5/20/2024","7:28:00 AM","R_6dLKXzoGXULChs6",0.699999988,1992,"Yes","36066","White","No","Female","$50,001-60,000","Graduate or Professional School","Yes","No","No","","Yes","1-5 years","Consulting","Consulting","","State/Provincial Government","State/Provincial Government","","Daily",70,"No","No","","","","Autauga,Baldwin,Barbour,Bibb,Blount,Bullock,Butler,Calhoun,Chambers,Cherokee,Chilton,Choctaw,Clarke,Clay,Cleburne,Coffee,Colbert,Conecuh,Coosa,Covington,Crenshaw,Cullman,Dale,Dallas,DeKalb,Elmore,Escambia,Etowah,Fayette,Franklin,Geneva,Greene,Hale,Henry,Houston,Jackson,Jefferson,Lamar,Lauderdale,Lawrence,Lee,Limestone,Lowndes,Macon,Madison,Marengo,Marion,Marshall,Mobile,Monroe,Montgomery,Morgan,Perry,Pickens,Pike,Randolph,Russell,Saint Clair,Shelby,Sumter,Talladega,Tallapoosa,Tuscaloosa,Walker,Washington,Wilcox,Winston","No","true","false","true","true","false","i don't know","true","i don't know","bites","bury","Neutral","Disagree","Disagree","Strongly Disagree","Disagree","Agree","Neutral","Agree","Strongly Agree","Agree","Agree","Disagree","Disagree","Agree","Agree","Agree","Yes","State Wildlife Agency,Social Media,News Sources,Conferences","State Wildlife Agency,Social Media,News Sources,Conferences","","Yes","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","","Rabies,Influenza,Vector borne diseases,SarsCoV2","Rabies,Influenza,Vector borne diseases,SarsCoV2","","",8.46666666666667,32,32,"30–39","Autauga County",0,1,0,0,1,1,0,0,1,0,NA,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,5,10,0,0,0,0,"Neutral","Unfavorable","Unfavorable","Unfavorable","Neutral","Favorable","Favorable","Favorable","Favorable","Unfavorable","Unfavorable","Favorable","Favorable","Favorable","Unfavorable","Unfavorable",1,0,0,0,1,2,2,2,2,0,0,2,2,2,0,0,16,0,7,2,7,0,0,1,67,67,0,0,NA,1,NA,1,1,3,1,4,3,"More","More","Less",2,0,0,4,1,1,1,1,2,8,0
"6/2/2024","4:26:00 AM","6/2/2024","4:34:00 AM",100,457,TRUE,"6/2/2024","4:34:00 AM","R_6Kd2eg9ycKUGdlP",1,2003,"Yes","36201","White","No","Female","$0-20,000","College Graduate/BA or BS (4-year degree)","Yes","No","Yes","<5 years","Yes","<1 year","Land/Wildlife Management","Land/Wildlife Management","","Federal Government","Federal Government","","Rarely",70,"No","No","","","","Calhoun","Yes","true","true","false","true","false","true","true","true","bites","ignore","Neutral","Agree","Strongly Agree","Agree","Strongly Disagree","Neutral","Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Disagree","Yes","Friends/Family,State Wildlife Agency,Academic Publications,Conferences","Friends/Family,State Wildlife Agency,Academic Publications,Conferences","","Yes","One day in-person conference","One day in-person conference","","One Health","One Health","","",7.61666666666667,21,21,"20–29","Calhoun County",0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,6,10,0,0,0,0,"Neutral","Favorable","Favorable","Favorable","Unfavorable","Favorable","Favorable","Favorable","Favorable","Favorable","Favorable","Favorable","Neutral","Favorable","Neutral","Favorable",1,2,2,2,0,2,2,2,2,2,2,2,1,2,1,2,27,1,12,3,1,1,0,0,1,1,0,0,NA,1,NA,0,0,1,0,4,1,"More","Neutral","More",2,2,1,1,1,0,1,1,2,10,1
"7/1/2024","11:17:00 AM","7/1/2024","11:29:00 AM",100,718,TRUE,"7/1/2024","11:29:00 AM","R_6mwQZEGsVRD0Sep",1,1970,"Yes","36830","White","No","Male","$100,001+","Graduate or Professional School","Yes","No","No","","Yes",">20 years","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Monthly",10,"No","No","","","","Barbour,Lee","No","true","false","false","true","false","true","true","true","bites","i don't know","Disagree","Agree","Strongly Agree","Neutral","Disagree","Strongly Disagree","Neutral","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Strongly Agree","Disagree","Agree","Disagree","Yes","State Wildlife Agency,Academic Publications,News Sources,Conferences","State Wildlife Agency,Academic Publications,News Sources,Conferences","","Yes","One day in-person conference","One day in-person conference","","Vector borne diseases","Vector borne diseases","","",11.9666666666667,54,54,"50–59","Lee County",1,1,1,0,1,1,0,0,1,0,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,7,10,1,1,0,0,"Unfavorable","Favorable","Favorable","Neutral","Neutral","Favorable","Favorable","Favorable","Favorable","Favorable","Favorable","Unfavorable","Favorable","Favorable","Favorable","Favorable",0,2,2,1,1,2,2,2,2,2,2,0,2,2,2,2,26,1,12,2,2,1,0,0,2,2,0,0,NA,0,NA,1,0,1,0,4,1,"Less","More","More",0,2,0,1,1,0,1,1,2,7,0
"5/20/2024","4:19:00 AM","5/20/2024","4:27:00 AM",100,466,TRUE,"5/20/2024","4:27:00 AM","R_7eQKegJEVacn6EB",0.899999976,1968,"Yes","36526","I prefer Not to answer","I prefer Not to answer","I prefer Not to answer","$100,001+","Graduate or Professional School","Yes","Yes","No","","Yes",">20 years","Administration","Administration","","Federal Government","Federal Government","","Rarely",10,"No","No","","","","Baldwin,Mobile","Yes","true","false","false","true","false","i don't know","false","true","bites","i don't know","Disagree","Strongly Disagree","Disagree","Disagree","Disagree","Disagree","Neutral","Agree","Neutral","Neutral","Disagree","Disagree","Agree","Neutral","Agree","Strongly Disagree","No","State Wildlife Agency,Academic Publications,News Sources,Conferences,I have Not looked for health information","State Wildlife Agency,Academic Publications,News Sources,Conferences,I have Not looked for health information","","Yes","One day virtual conference","One day virtual conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","","",7.76666666666667,56,56,"50–59","Baldwin County",1,NA,NA,0,1,1,1,0,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,7,10,1,1,0,0,"Unfavorable","Unfavorable","Unfavorable","Unfavorable","Neutral","Favorable","Neutral","Neutral","Unfavorable","Unfavorable","Favorable","Neutral","Favorable","Favorable","Favorable","Favorable",0,0,0,0,1,2,1,1,0,0,2,1,2,2,2,2,16,0,6,4,6,0,1,1,2,2,0,0,NA,0,NA,0,0,0,0,5,1,"Neutral","More","More",1,2,0,7,1,1,1,0,2,8,0
"5/21/2024","12:05:00 PM","5/21/2024","1:34:00 AM",100,48502,TRUE,"5/21/2024","1:34:00 AM","R_7gYt1tKKjLsOHHG",0.899999976,1996,"Yes","35963","White","No","Female","$50,001-60,000","College Graduate/BA or BS (4-year degree)","Yes","No","No","","Yes","1-5 years","Land/Wildlife Management","Land/Wildlife Management","","Nonprofit/Conservation Organization","Nonprofit/Conservation Organization","","Monthly",30,"No","No","","","","Blount,Clay,Cullman,DeKalb,Etowah,Jackson,Jefferson,Madison,Marshall,Morgan,Randolph,Saint Clair","No","true","i don't know","false","true","false","i don't know","i don't know","true","bites","i don't know","Strongly Disagree","Disagree","Disagree","Neutral","Disagree","Disagree","Agree","Strongly Agree","Agree","Neutral","Agree","Disagree","Agree","Strongly Agree","Neutral","Neutral","Yes","State Wildlife Agency,Academic Publications,Social Media,News Sources,Conferences","State Wildlife Agency,Academic Publications,Social Media,News Sources,Conferences","","Yes","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","","Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2,One Health","Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2,One Health","","",808.366666666667,28,28,"20–29","DeKalb County",0,1,0,0,1,1,0,0,1,0,NA,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,5,10,0,0,0,0,"Unfavorable","Unfavorable","Unfavorable","Neutral","Favorable","Favorable","Favorable","Neutral","Favorable","Unfavorable","Favorable","Favorable","Neutral","Favorable","Favorable","Neutral",0,0,0,1,2,2,2,1,2,0,2,2,1,2,2,1,20,0,8,4,4,0,1,0,12,12,0,0,NA,0,NA,1,1,2,0,5,3,"More","Neutral","Neutral",2,1,1,6,1,1,1,1,2,10,1
"5/23/2024","8:35:00 AM","5/23/2024","8:54:00 AM",100,1111,TRUE,"5/23/2024","8:54:00 AM","R_7nTdFn8U8QdBsZz",0.800000012,1993,"Yes","35405","White","No","Male","$20,001-30,000","Graduate or Professional School","Yes","No","No","","Yes","1-5 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Weekly",20,"No","No","","No","","Bibb,Chilton,Dallas,DeKalb,Fayette,Greene,Jackson,Jefferson,Lauderdale,Limestone,Madison,Marengo,Marion,Perry,Saint Clair,Shelby,Talladega,Tuscaloosa","No","true","i don't know","false","true","true","i don't know","i don't know","true","bites","i don't know","Disagree","Disagree","Agree","Disagree","Disagree","Neutral","Neutral","Agree","Agree","Neutral","Agree","Agree","Strongly Agree","Neutral","Agree","Disagree","No","Academic Publications","Academic Publications","","Yes","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","","Leptospirosis,Raccoon roundworm,Vector borne diseases,SarsCoV2","Leptospirosis,Raccoon roundworm,Vector borne diseases,SarsCoV2","","",18.5166666666667,31,31,"30–39","Tuscaloosa County",0,1,1,0,1,1,0,0,1,0,NA,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,4,10,0,0,0,0,"Unfavorable","Unfavorable","Favorable","Unfavorable","Neutral","Favorable","Favorable","Neutral","Favorable","Favorable","Favorable","Neutral","Favorable","Favorable","Neutral","Favorable",0,0,2,0,1,2,2,1,2,2,2,1,2,2,1,2,22,1,9,4,3,1,1,0,18,18,0,0,1,0,NA,1,1,3,1,1,3,"Neutral","More","More",1,2,0,4,1,1,0,0,2,7,0
"6/3/2024","6:16:00 AM","6/3/2024","6:26:00 AM",100,600,TRUE,"6/3/2024","6:26:00 AM","R_7S8gsXkFEDSVmTj",1,1982,"Yes","36832","White","No","Male","$100,001+","College Graduate/BA or BS (4-year degree)","Yes","No","Yes","<5 years","No","<1 year","Education","Education","","Professional Societies or Associations","Professional Societies or Associations","","Weekly",50,"No","No","","No","","Lee","Yes","true","false","false","true","false","true","i don't know","true","bites","incinerate","Disagree","Disagree","Neutral","Neutral","Disagree","Disagree","Agree","Strongly Agree","Neutral","Disagree","Neutral","Strongly Disagree","Disagree","Agree","Agree","Neutral","Yes","Other","Other","Extension ","Yes","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","","Vector borne diseases,One Health","Vector borne diseases,One Health","","",10,42,42,"40–49","Lee County",1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,8,10,1,1,0,0,"Unfavorable","Unfavorable","Neutral","Neutral","Favorable","Favorable","Neutral","Unfavorable","Neutral","Unfavorable","Unfavorable","Favorable","Favorable","Favorable","Favorable","Neutral",0,0,1,1,2,2,1,0,1,0,0,2,2,2,2,1,17,0,6,5,5,0,1,1,1,1,0,0,1,1,NA,1,0,3,1,1,3,"More","More","Neutral",2,1,0,2,1,0,0,1,2,7,0
"5/20/2024","9:35:00 AM","5/20/2024","9:44:00 AM",100,537,TRUE,"5/20/2024","9:44:00 AM","R_7y77fUZRM093I2A",0.899999976,1984,"Yes","36579","White","No","Male","$100,001+","Graduate or Professional School","Yes","Yes","No","","Yes","10-20 years","Land/Wildlife Management","Land/Wildlife Management","","Nonprofit/Conservation Organization","Nonprofit/Conservation Organization","","Weekly",40,"No","No","","","","Baldwin,Conecuh,Escambia,Mobile,Washington","Yes","true","false","false","true","false","true","true","true","bites","bury","Disagree","Agree","Disagree","Disagree","Disagree","Disagree","Strongly Disagree","Agree","Disagree","Agree","Strongly Agree","Neutral","Neutral","Strongly Agree","Disagree","Agree","No","Academic Publications,Conferences","Academic Publications,Conferences","","Yes","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,Other","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,Other","Ticks","",8.95,40,40,"40–49","Baldwin County",1,1,1,0,1,1,1,0,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,7,10,1,1,0,0,"Unfavorable","Favorable","Unfavorable","Unfavorable","Unfavorable","Favorable","Unfavorable","Favorable","Favorable","Neutral","Neutral","Favorable","Unfavorable","Favorable","Favorable","Unfavorable",0,2,0,0,0,2,0,2,2,1,1,2,0,2,2,0,16,0,7,2,7,0,0,1,5,5,0,0,NA,0,NA,1,1,2,0,2,3,"More","Less","Less",2,0,2,7,1,1,0,0,2,8,0
"5/21/2024","7:45:00 AM","5/21/2024","7:54:00 AM",100,556,TRUE,"5/21/2024","7:55:00 AM","R_8ecw7NbnL1AdVnj",0.600000024,1984,"Yes","36093","White","No","Male","$70,001-80,000","Graduate or Professional School","Yes","No","Yes",">10 years","Yes","10-20 years","Land/Wildlife Management","Land/Wildlife Management","","Federal Government","Federal Government","","Rarely",30,"No","No","","","","Autauga,Chilton,Coosa,Elmore","No","true","false","false","true","false","true","i don't know","true","blood","bury","Disagree","Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Disagree","Strongly Agree","Strongly Agree","Disagree","Strongly Agree","Yes","State Wildlife Agency,Academic Publications,Social Media,Conferences","State Wildlife Agency,Academic Publications,Social Media,Conferences","","Yes","One day virtual conference,Year-long once a month virtual conference","One day virtual conference,Year-long once a month virtual conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","","",9.26666666666667,40,40,"40–49","Elmore County",1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,6,10,0,0,0,0,"Unfavorable","Favorable","Favorable","Unfavorable","Favorable","Favorable","Favorable","Favorable","Favorable","Unfavorable","Favorable","Favorable","Unfavorable","Favorable","Unfavorable","Unfavorable",0,2,2,0,2,2,2,2,2,0,2,2,0,2,0,0,20,0,10,0,6,1,0,1,4,4,0,0,NA,0,NA,0,1,1,0,4,2,"More","Less","Less",2,0,2,8,1,1,1,1,2,10,1
"5/17/2024","9:37:00 AM","5/17/2024","9:47:00 AM",100,641,TRUE,"5/17/2024","9:47:00 AM","R_8M6Bd5OXPYe6Ge6",0.800000012,1986,"Yes","36732","White","No","Male","$90,001-100,000","Graduate or Professional School","Yes","No","Yes",">10 years","Yes","10-20 years","Land/Wildlife Management","Land/Wildlife Management","","Private Industry","Private Industry","","Daily",80,"No","No","","","","Hale,Perry","Yes","true","i don't know","false","true","false","false","false","i don't know","bites","ignore","Disagree","Disagree","Agree","Disagree","Disagree","Disagree","Neutral","Agree","Agree","Agree","Agree","Agree","Neutral","Agree","Disagree","Neutral","Yes","Friends/Family,State Wildlife Agency,Academic Publications,Social Media,News Sources","Friends/Family,State Wildlife Agency,Academic Publications,Social Media,News Sources","","Yes","One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Rabies,Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2","Rabies,Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2","","",10.6833333333333,38,38,"30–39","Marengo County",1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,6,10,0,0,0,0,"Unfavorable","Unfavorable","Favorable","Unfavorable","Neutral","Favorable","Favorable","Favorable","Favorable","Favorable","Neutral","Favorable","Unfavorable","Favorable","Favorable","Neutral",0,0,2,0,1,2,2,2,2,2,1,2,0,2,2,1,21,1,9,3,4,1,0,0,2,2,0,0,NA,1,NA,1,0,2,0,5,2,"More","Less","Neutral",2,1,2,6,1,1,1,1,2,11,1
